epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
,0,,,,5.315693378448486
0,1,,,5.315693378448486,
0,1,15.816655158996582,,,
,1,,,,10.614391326904297
1,3,,,10.614391326904297,
1,3,8.579434394836426,,,
,2,,,,9.57166862487793
2,5,,,9.57166862487793,
2,5,10.548584938049316,,,
,3,,,,19.9848575592041
3,7,,,19.9848575592041,
3,7,9.344274520874023,,,
,4,,,,28.553661346435547
4,9,,,28.553661346435547,
4,9,10.701131820678711,,,
,5,,,,12.09366226196289
5,11,,,12.09366226196289,
5,11,8.82711410522461,,,
,6,,,,17.658897399902344
6,13,,,17.658897399902344,
6,13,9.108285903930664,,,
,7,,,,10.021797180175781
7,15,,,10.021797180175781,
7,15,9.450464248657227,,,
,8,,,,10.535605430603027
8,17,,,10.535605430603027,
8,17,8.800853729248047,,,
,9,,,,20.205934524536133
9,19,,,20.205934524536133,
9,19,6.104904651641846,,,
,10,,,,17.57312774658203
10,21,,,17.57312774658203,
10,21,19.15593910217285,,,
,11,,,,9.67821216583252
11,23,,,9.67821216583252,
11,23,8.727058410644531,,,
,12,,,,10.449307441711426
12,25,,,10.449307441711426,
12,25,8.885262489318848,,,
,13,,,,7.351695537567139
13,27,,,7.351695537567139,
13,27,14.681139945983887,,,
,14,,,,11.11699104309082
14,29,,,11.11699104309082,
14,29,8.743504524230957,,,
,15,,,,14.3968505859375
15,31,,,14.3968505859375,
15,31,14.029624938964844,,,
,16,,,,11.643359184265137
16,33,,,11.643359184265137,
16,33,10.425235748291016,,,
,17,,,,21.565759658813477
17,35,,,21.565759658813477,
17,35,9.76222038269043,,,
,18,,,,8.178991317749023
18,37,,,8.178991317749023,
18,37,11.73454475402832,,,
,19,,,,13.91016960144043
19,39,,,13.91016960144043,
19,39,9.439101219177246,,,
,20,,,,7.671109199523926
20,41,,,7.671109199523926,
20,41,9.845723152160645,,,
,21,,,,5.199627876281738
21,43,,,5.199627876281738,
21,43,10.987381935119629,,,
,22,,,,7.963910102844238
22,45,,,7.963910102844238,
22,45,6.80052375793457,,,
,23,,,,10.678189277648926
23,47,,,10.678189277648926,
23,47,11.02962875366211,,,
24,49,,24.44765853881836,,
,24,,,,14.576111793518066
24,49,,,14.576111793518066,
24,49,16.52591896057129,,,
,25,,,,5.479839324951172
25,51,,,5.479839324951172,
25,51,11.256617546081543,,,
