Substation Name,OSLO ID,Grid Feeder,,,,Grid
Farringdon,PRLY,New Cross Grid,,,,New Cross Grid
Ludgate Cellars,COUL,Maidstone Grid,,,,Northfleet Grid
Ludgate Cellars,SHEP,Maidstone Grid,,,,Bromley Grid
