3669.464 82259.11 109503.29 4 50 #2-25
3671.476 82259.11 109488.36 4 48 #2-24
3673.758 82259.11 109471.44 4 46 #2-23
3676.362 82259.11 109452.17 4 44 #2-22
3679.352 82259.11 109430.07 4 42 #2-21
3682.807 82259.11 109404.58 4 40 #2-20
3686.831 82259.11 109374.96 4 38 #2-19
3691.554 82259.11 109340.26 4 36 #2-18
3697.151 82259.11 109299.26 4 34 #2-17
3703.852 82259.11 109250.34 4 32 #2-16
3711.971 82259.11 109191.32 4 30 #2-15
3721.938 82259.11 109119.19 4 28 #2-14
3734.368 82259.11 109029.79 4 26 #2-13
3750.152 82259.11 108917.12 4 24 #2-12
3770.63 82259.11 108772.34 4 22 #2-11
3797.897 82259.11 108582.0 4 20 #2-10
3835.384 82259.11 108324.73 4 18 #2-9
3889.049 82259.11 107965.06 4 16 #2-8
3970.072 82259.11 107440.45 4 14 #2-7
4101.735 82259.11 106632.17 4 12 #2-6
4340.463 82259.11 105291.66 4 10 #2-5
4861.325 82259.11 102823.9 4 8 #2-4
6562.8 82259.11 97492.31 4 6 #2-3
8323.424 97492.31 109503.29 6 50 #3-25
8333.782 97492.31 109488.36 6 48 #3-24
8345.552 97492.31 109471.44 6 46 #3-23
8359.003 97492.31 109452.17 6 44 #3-22
8374.475 97492.31 109430.07 6 42 #3-21
8392.396 97492.31 109404.58 6 40 #3-20
8413.317 97492.31 109374.96 6 38 #3-19
8437.955 97492.31 109340.26 6 36 #3-18
8467.253 97492.31 109299.26 6 34 #3-17
8502.483 97492.31 109250.34 6 32 #3-16
8545.383 97492.31 109191.32 6 30 #3-15
8598.392 97492.31 109119.19 6 28 #3-14
8665.018 97492.31 109029.79 6 26 #3-13
8750.472 97492.31 108917.12 6 24 #3-12
8862.783 97492.31 108772.34 6 22 #3-11
9014.91 97492.31 108582.0 6 20 #3-10
9229.015 97492.31 108324.73 6 18 #3-9
9545.971 97492.31 107965.06 6 16 #3-8
10049.373 97492.31 107440.45 6 14 #3-7
10938.095 97492.31 106632.17 6 12 #3-6
12818.08 97492.31 105291.66 6 10 #3-5
14967.334 102823.9 109503.29 8 50 #4-25
15000.861 102823.9 109488.36 8 48 #4-24
15039.037 102823.9 109471.44 8 46 #4-23
15082.775 102823.9 109452.17 8 44 #4-22
15133.222 102823.9 109430.07 8 42 #4-21
15191.844 102823.9 109404.58 8 40 #4-20
15260.538 102823.9 109374.96 8 38 #4-19
15341.79 102823.9 109340.26 8 36 #4-18
15438.92 102823.9 109299.26 8 34 #4-17
15556.449 102823.9 109250.34 8 32 #4-16
15700.662 102823.9 109191.32 8 30 #4-15
15880.541 102823.9 109119.19 8 28 #4-14
16109.313 102823.9 109029.79 8 26 #4-13
16407.192 102823.9 108917.12 8 24 #4-12
16806.521 102823.9 108772.34 8 22 #4-11
17362.108 102823.9 108582.0 8 20 #4-10
18174.121 102823.9 108324.73 8 18 #4-9
18751.01  97492.31 102823.9 6 8 #3-4
19445.562 102823.9 107965.06 8 16 #4-8
