epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
,0,,,,2.841299533843994
,1,,,,2.577281951904297
,2,,,,2.0425050258636475
,3,,,,3.3990700244903564
,4,,,,2.7238121032714844
0,9,,,2.7167937755584717,
0,9,2.7402024269104004,,,
,5,,,,2.0661282539367676
,6,,,,1.6611995697021484
,7,,,,1.5555304288864136
,8,,,,1.969542384147644
,9,,,,1.7393420934677124
1,19,,,1.7983484268188477,
1,19,2.380464553833008,,,
,10,,,,1.0774604082107544
,11,,,,1.4737334251403809
,12,,,,1.6965528726577759
,13,,,,1.4294207096099854
,14,,,,1.625519037246704
2,29,,,1.460537314414978,
2,29,1.5804469585418701,,,
,15,,,,1.1843712329864502
,16,,,,1.175057291984558
,17,,,,1.417639136314392
,18,,,,1.137480616569519
,19,,,,1.5418485403060913
3,39,,,1.2912793159484863,
3,39,1.1853071451187134,,,
4,49,,0.5922066569328308,,
,20,,,,0.7012568712234497
,21,,,,0.9969324469566345
,22,,,,0.8976664543151855
,23,,,,0.6343185305595398
,24,,,,1.2229770421981812
4,49,,,0.8906302452087402,
4,49,0.9588028192520142,,,
,25,,,,0.512851357460022
,26,,,,0.8979660272598267
,27,,,,0.5575985312461853
,28,,,,0.6000904440879822
,29,,,,0.43382906913757324
5,59,,,0.6004670858383179,
5,59,0.8022452592849731,,,
,30,,,,0.4832518696784973
,31,,,,0.49778541922569275
,32,,,,0.6831061244010925
,33,,,,0.5102980732917786
,34,,,,0.5477027893066406
6,69,,,0.5444288849830627,
6,69,0.6595041155815125,,,
,35,,,,0.38737666606903076
,36,,,,0.29883384704589844
,37,,,,0.3372187316417694
,38,,,,0.21114292740821838
,39,,,,0.4650750160217285
7,79,,,0.3399294316768646,
7,79,0.40757420659065247,,,
,40,,,,0.31702089309692383
,41,,,,0.22448019683361053
,42,,,,0.24858112633228302
,43,,,,0.20018021762371063
,44,,,,0.22059789299964905
8,89,,,0.24217204749584198,
8,89,0.267185777425766,,,
9,99,,0.13557517528533936,,
,45,,,,0.18406757712364197
,46,,,,0.1833849996328354
,47,,,,0.17699025571346283
,48,,,,0.0917210504412651
,49,,,,0.16371481120586395
9,99,,,0.15997573733329773,
9,99,0.21639880537986755,,,
,50,,,,0.1084192544221878
,51,,,,0.1189461275935173
,52,,,,0.0715300664305687
,53,,,,0.168831005692482
,54,,,,0.08164407312870026
10,109,,,0.10987410694360733,
10,109,0.12497268617153168,,,
,55,,,,0.10133352130651474
,56,,,,0.10080309212207794
,57,,,,0.07400915026664734
,58,,,,0.07956986874341965
,59,,,,0.05777575448155403
11,119,,,0.0826982781291008,
11,119,0.09041205048561096,,,
,60,,,,0.057180654257535934
,61,,,,0.06223953887820244
,62,,,,0.05710818991065025
,63,,,,0.062421370297670364
,64,,,,0.037487126886844635
12,129,,,0.055287376046180725,
12,129,0.05387239158153534,,,
,65,,,,0.042090073227882385
,66,,,,0.030752018094062805
,67,,,,0.062452852725982666
,68,,,,0.05216563865542412
,69,,,,0.03099282644689083
13,139,,,0.04369068145751953,
13,139,0.04585897922515869,,,
14,149,,0.015332961454987526,,
,70,,,,0.027870316058397293
,71,,,,0.030057847499847412
,72,,,,0.05511664226651192
,73,,,,0.04750226065516472
,74,,,,0.017226362600922585
14,149,,,0.035554684698581696,
14,149,0.03268779069185257,,,
,75,,,,0.04199949651956558
,76,,,,0.017104944214224815
,77,,,,0.04055297002196312
,78,,,,0.040760111063718796
,79,,,,0.01593310944736004
15,159,,,0.03127012774348259,
15,159,0.029210790991783142,,,
,80,,,,0.02486291155219078
,81,,,,0.01052958332002163
,82,,,,0.039436645805835724
,83,,,,0.042804911732673645
,84,,,,0.01149224117398262
16,169,,,0.0258252564817667,
16,169,0.021311936900019646,,,
,85,,,,0.021048137918114662
