epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
,0,,,,2.845510244369507
,1,,,,2.5799312591552734
,2,,,,2.0531656742095947
,3,,,,3.3982162475585938
,4,,,,2.727595567703247
0,9,,,2.720883846282959,
0,9,2.8245553970336914,,,
,5,,,,2.0750744342803955
,6,,,,1.6718721389770508
,7,,,,1.5643671751022339
,8,,,,1.9790767431259155
,9,,,,1.741918921470642
1,19,,,1.8064619302749634,
1,19,2.311187505722046,,,
,10,,,,1.3839391469955444
,11,,,,1.5870177745819092
,12,,,,1.86212158203125
,13,,,,1.4375256299972534
,14,,,,1.6384611129760742
2,29,,,1.581813097000122,
2,29,1.6037074327468872,,,
,15,,,,1.1983299255371094
,16,,,,1.05536687374115
,17,,,,1.4311106204986572
,18,,,,1.1501281261444092
,19,,,,1.5516191720962524
3,39,,,1.2773109674453735,
3,39,1.1932587623596191,,,
4,49,,0.5222445726394653,,
,20,,,,0.7106433510780334
,21,,,,0.8439921736717224
,22,,,,0.829292893409729
,23,,,,0.6454269289970398
,24,,,,1.2438396215438843
4,49,,,0.8546389937400818,
4,49,0.9621412754058838,,,
,25,,,,0.518211841583252
,26,,,,0.9065613150596619
,27,,,,0.5650643110275269
,28,,,,0.646027684211731
,29,,,,0.43937763571739197
5,59,,,0.6150485277175903,
5,59,0.8235663771629333,,,
,30,,,,0.497161865234375
,31,,,,0.507383406162262
,32,,,,0.697184145450592
,33,,,,0.5213431119918823
,34,,,,0.5603063702583313
6,69,,,0.5566757321357727,
6,69,0.6726714968681335,,,
,35,,,,0.39446476101875305
,36,,,,0.30085647106170654
,37,,,,0.3456573188304901
,38,,,,0.21603603661060333
,39,,,,0.4708274006843567
7,79,,,0.34556838870048523,
7,79,0.4247451424598694,,,
,40,,,,0.3215477168560028
,41,,,,0.22976545989513397
,42,,,,0.2515268325805664
,43,,,,0.19939403235912323
,44,,,,0.22555911540985107
8,89,,,0.24555864930152893,
8,89,0.2721875309944153,,,
9,99,,0.13833528757095337,,
,45,,,,0.18613789975643158
,46,,,,0.18739357590675354
,47,,,,0.18042409420013428
,48,,,,0.11236085742712021
,49,,,,0.16546805202960968
9,99,,,0.1663568913936615,
9,99,0.21812383830547333,,,
,50,,,,0.11086075752973557
,51,,,,0.12308831512928009
,52,,,,0.07224612683057785
